id,labels
14238,"524,82"
14239,"509,387"
14240,"66,30"
14241,"148,66"
14242,"369,206"
14243,"220,145"
14244,"220,72"
14245,"20,140"
14246,"252,288"
14247,"84,333"
14248,"426,435"
14249,"169,199"
14250,"26,251"
14251,"247,437"
14252,"215,380"
14253,"498,220"
14254,"218,481"
14255,"487,149,329"
14256,"15,147"
14257,"220,510"
14258,"220,129"
14259,"199,148"
14260,"26,251"
14261,"61,12,72"
14262,"17,18"
14263,"205,59"
14264,"178,148"
14265,"148,154"
14266,"288,466"
14267,"11,220"
14268,"64,65,335"
14269,"383,341"
14270,"32,260"
14271,"405,146"
14272,"220,221"
14273,"46,15"
14274,"199,169"
14275,"3,200"
14276,"326,193"
14277,"18,65"
14278,"508,220"
14279,"244,250"
14280,"40,131"
14281,"205,193"
14282,"306,32"
14283,"278,25"
14284,"68,99"
14285,"88,106"
14286,"370,199"
14287,"32,38"
14288,"294,472"
14289,"288,40"
14290,"294,472"
14291,"111,114"
14292,"288,40"
14293,"67,350"
14294,"64,65,524"
14295,"288,153"
14296,"250,309"
14297,"479,429"
14298,"387,231"
14299,"280,348"
14300,"27,276"
14301,"414,159,77"
14302,"434,49"
14303,"294,472"
14304,"402,220"
14305,"176,172"
14306,"231,26"
14307,"44,511"
14308,"288,40"
14309,"294,472"
14310,"65,64,299"
14311,"329,270"
14312,"276,471,348"
14313,"67,220"
14314,"369,206"
14315,"306,405"
14316,"375,70"
14317,"342,476"
14318,"65,64"
14319,"70,364"
14320,"148,154"
14321,"68,148"
14322,"472,294"
14323,"387,425"
14324,"383,341"
14325,"345,65"
14326,"290,247"
14327,"15,148"
14328,"27,456"
14329,"369,206"
14330,"65,64"
14331,"199,225"
14332,"173,379"
14333,"148,154"
14334,"93,65,64"
14335,"288,40"
14336,"530,300"
14337,"62,199"
14338,"27,179"
14339,"498,99"
14340,"315,419"
14341,"369,206"
14342,"6,5"
14343,"281,260"
14344,"199,62"
14345,"294,472"
14346,"289,49"
14347,"129,467"
14348,"148,154"
14349,"199,281"
14350,"452,296"
14351,"65,64"
14352,"296,507,254"
14353,"170,155"
14354,"405,288"
14355,"288,307"
14356,"220,221"
14357,"121,326"
14358,"296,530"
14359,"220,454"
14360,"65,64"
14361,"383,252"
14362,"7,4"
14363,"170,199"
14364,"89,49"
14365,"199,288"
14366,"32,153"
14367,"134,131,226"
14368,"294,472"
14369,"323,181"
14370,"103,220"
14371,"496,73"
14372,"181,65"
14373,"294,472"
14374,"122,220"
14375,"35,164"
14376,"44,67"
14377,"136,184"
14378,"220,129"
14379,"32,472"
14380,"97,154"
14381,"390,148"
14382,"383,341"
14383,"422,113"
14384,"175,317"
14385,"33,148"
14386,"199,223"
14387,"15,46,16"
14388,"414,171"
14389,"240,79"
14390,"148,158"
14391,"199,289"
14392,"32,20"
14393,"65,64,299"
14394,"188,187"
14395,"61,12"
14396,"273,446"
14397,"294,7"
14398,"260,32"
14399,"129,128"
14400,"294,472"
14401,"49,23"
14402,"65,64"
14403,"100,242"
14404,"109,221"
14405,"22,148"
14406,"63,199"
14407,"67,65"
14408,"148,154"
14409,"288,40"
14410,"324,494,151"
14411,"286,126"
14412,"220,166"
14413,"220,221"
14414,"468,129"
14415,"218,256"
14416,"390,137"
14417,"220,240"
14418,"247,126"
14419,"131,142,226"
14420,"32,345"
14421,"171,170"
14422,"32,452"
14423,"419,233"
14424,"131,142,486"
14425,"129,40"
14426,"153,419"
14427,"220,510"
14428,"337,398"
14429,"65,64"
14430,"396,288"
14431,"32,180"
14432,"138,153"
14433,"220,205"
14434,"28,182"
14435,"225,412"
14436,"511,206"
14437,"148,70"
14438,"60,186"
14439,"91,317"
14440,"370,44"
14441,"26,251"
14442,"199,169"
14443,"65,64,335"
14444,"34,187"
14445,"89,370"
14446,"307,250"
14447,"316,148"
14448,"518,144"
14449,"414,501"
14450,"473,64"
14451,"25,220"
14452,"99,90"
14453,"32,467"
14454,"143,315"
14455,"32,294"
14456,"131,142,134"
14457,"202,303"
14458,"67,71"
14459,"294,70"
14460,"65,93"
14461,"373,314,321"
14462,"220,387"
14463,"83,322"
14464,"145,288"
14465,"115,83"
14466,"17,18"
14467,"224,161"
14468,"355,414"
14469,"25,521"
14470,"501,130"
14471,"328,239"
14472,"500,232"
14473,"181,1"
14474,"276,501"
14475,"11,90"
14476,"32,527"
14477,"65,64"
14478,"32,180"
14479,"268,151"
14480,"26,289"
14481,"148,154"
14482,"238,32"
14483,"403,190"
14484,"452,32"
14485,"199,412"
14486,"294,472"
14487,"112,466"
14488,"7,4,174"
14489,"84,288"
14490,"148,154"
14491,"417,72"
14492,"452,502"
14493,"140,190"
14494,"129,328"
14495,"83,115"
14496,"63,170"
14497,"17,65"
14498,"131,142"
14499,"206,369"
14500,"196,151"
14501,"148,154"
14502,"63,327"
14503,"511,44"
14504,"158,85"
14505,"65,64"
14506,"286,126"
14507,"118,20"
14508,"239,489"
14509,"3,200"
14510,"158,85"
14511,"61,72"
14512,"220,221"
14513,"370,129"
14514,"32,42"
14515,"100,197"
14516,"129,289"
14517,"44,67"
14518,"32,20"
14519,"146,83"
14520,"217,147"
14521,"61,12,72"
14522,"220,221"
14523,"199,65"
14524,"150,94"
14525,"18,17,332"
14526,"129,199"
14527,"470,292"
14528,"280,175"
14529,"199,49"
14530,"148,199"
14531,"61,12,72"
14532,"466,190"
14533,"249,246"
14534,"272,361,372"
14535,"290,0"
14536,"65,64,93"
14537,"257,216"
14538,"199,288"
14539,"148,154"
14540,"466,157"
14541,"409,429,252"
14542,"90,16"
14543,"4,174,7"
14544,"83,202,115"
14545,"199,329"
14546,"489,323"
14547,"303,406"
14548,"136,184"
14549,"67,54"
14550,"186,151"
14551,"91,151"
14552,"302,315"
14553,"346,501"
14554,"517,31"
14555,"171,312"
14556,"231,63"
14557,"421,288"
14558,"46,148"
14559,"154,97"
14560,"157,32"
14561,"220,281"
14562,"131,142,40"
14563,"12,61"
14564,"18,332,383"
14565,"17,215"
14566,"306,32"
14567,"291,220"
14568,"32,20"
14569,"148,154"
14570,"89,93"
14571,"413,56"
14572,"405,522"
14573,"158,85"
14574,"63,524"
14575,"302,315"
14576,"220,129"
14577,"65,64"
14578,"146,288"
14579,"148,154"
14580,"220,83"
14581,"65,64,299"
14582,"65,181"
14583,"294,472"
14584,"220,221"
14585,"452,417"
14586,"42,309"
14587,"236,244"
14588,"50,56"
14589,"188,178"
14590,"71,129"
14591,"66,49"
14592,"294,472"
14593,"223,309"
14594,"91,317"
14595,"323,181"
14596,"170,68"
14597,"65,64,473"
14598,"468,511"
14599,"49,181"
14600,"288,40,395"
14601,"450,509"
14602,"307,315"
14603,"32,20"
14604,"370,484"
14605,"252,27"
14606,"199,103"
14607,"329,104"
14608,"294,472"
14609,"429,409,252"
14610,"452,501"
14611,"294,472"
14612,"66,35"
14613,"49,72"
14614,"65,64"
14615,"489,90"
14616,"64,65"
14617,"146,288"
14618,"69,11"
14619,"307,155"
14620,"212,403"
14621,"514,350"
14622,"59,205,67"
14623,"329,307"
14624,"199,414"
14625,"65,64,299"
14626,"509,169"
14627,"250,374"
14628,"8,27"
14629,"148,158"
14630,"61,12"
14631,"205,59"
14632,"306,405"
14633,"220,129"
14634,"284,243"
14635,"181,1"
14636,"173,174"
14637,"220,510"
14638,"303,335"
14639,"49,106"
14640,"46,199"
14641,"125,173"
14642,"329,148"
14643,"220,510"
14644,"288,395"
14645,"285,27"
14646,"467,151"
14647,"91,88"
14648,"401,32"
14649,"155,199"
14650,"129,220"
14651,"305,161"
14652,"235,453"
14653,"144,282"
14654,"151,324"
14655,"190,154"
14656,"405,336"
14657,"153,13"
14658,"32,472"
14659,"302,315"
14660,"155,309"
14661,"302,315"
14662,"275,511"
14663,"67,91"
14664,"146,151"
14665,"387,204"
14666,"369,206"
14667,"155,131"
14668,"49,72"
14669,"57,5,228"
14670,"67,94"
14671,"151,315"
14672,"225,156"
14673,"476,342"
14674,"199,169"
14675,"17,186"
14676,"129,77"
14677,"16,15"
14678,"329,356"
14679,"199,329"
14680,"429,409,252"
14681,"226,25"
14682,"288,40"
14683,"132,406"
14684,"200,85"
14685,"65,64"
14686,"448,145"
14687,"379,173"
14688,"438,250"
14689,"148,199"
14690,"65,64"
14691,"71,317"
14692,"91,168"
14693,"499,296"
14694,"302,315"
14695,"288,40"
14696,"302,315"
14697,"44,62"
14698,"205,59"
14699,"32,472"
14700,"290,129"
14701,"155,307"
14702,"186,286"
14703,"148,154"
14704,"148,154"
14705,"162,288"
14706,"32,157"
14707,"17,307"
14708,"148,154"
14709,"405,336"
14710,"296,530"
14711,"199,143"
14712,"329,405"
14713,"369,206,8"
14714,"405,329"
14715,"32,177"
14716,"370,220"
14717,"125,267,154"
14718,"118,25"
14719,"489,90,65"
14720,"40,17"
14721,"32,405"
14722,"444,44"
14723,"32,132"
14724,"205,59"
14725,"220,221"
14726,"62,69,44"
14727,"103,89"
14728,"446,129"
14729,"241,290"
14730,"65,64"
14731,"235,453,205"
14732,"199,148"
14733,"288,40"
14734,"220,221"
14735,"199,290"
14736,"24,384"
14737,"45,197"
14738,"19,4"
14739,"212,272"
14740,"220,221"
14741,"220,511"
14742,"43,77"
14743,"146,83"
14744,"131,486,142"
14745,"65,64,299"
14746,"129,467"
14747,"429,383"
14748,"129,220"
14749,"150,262"
14750,"32,472"
14751,"323,405"
14752,"171,170"
14753,"65,64"
14754,"369,206"
14755,"395,288"
14756,"272,361"
14757,"15,46"
14758,"14,62"
14759,"155,244"
14760,"301,190"
14761,"170,199"
14762,"438,33"
14763,"12,61"
14764,"199,436"
14765,"466,40"
14766,"307,155"
14767,"32,288"
14768,"40,131"
14769,"118,459"
14770,"361,272,321"
14771,"481,454"
14772,"522,387"
14773,"288,40"
14774,"17,18"
14775,"148,154"
14776,"34,148"
14777,"329,199"
14778,"148,154"
14779,"177,32"
14780,"370,418"
14781,"131,142,486"
14782,"276,27"
14783,"147,36"
14784,"49,20"
14785,"32,406"
14786,"32,148"
14787,"220,65"
14788,"478,77,31"
14789,"64,65"
14790,"351,285"
14791,"302,131"
14792,"239,49"
14793,"65,94"
14794,"65,64,90"
14795,"146,83"
14796,"46,122"
14797,"67,175"
14798,"146,115"
14799,"170,169"
14800,"67,91"
14801,"155,248"
14802,"199,169"
14803,"57,228,5"
14804,"405,67"
14805,"212,403"
14806,"40,288"
14807,"186,41"
14808,"43,242"
14809,"199,329"
14810,"7,4"
14811,"32,99"
14812,"212,403"
14813,"148,154"
14814,"155,78"
14815,"129,240"
14816,"190,52"
14817,"12,61"
14818,"220,221"
14819,"89,440"
14820,"345,467"
14821,"301,56"
14822,"138,276"
14823,"266,0"
14824,"199,250"
14825,"181,176"
14826,"228,57,331"
14827,"276,348,471"
14828,"183,294"
14829,"224,288"
14830,"71,49"
14831,"17,18"
14832,"220,221"
14833,"370,321"
14834,"129,482"
14835,"67,405"
14836,"374,459"
14837,"186,224"
14838,"20,246"
14839,"220,510"
14840,"305,291"
14841,"33,117"
14842,"514,0"
14843,"32,180"
14844,"157,523"
14845,"405,199"
14846,"501,452"
14847,"21,34"
14848,"302,159,131"
14849,"157,28"
14850,"220,129"
14851,"32,20"
14852,"307,155"
14853,"463,462"
14854,"61,12"
14855,"276,27"
14856,"414,77,159"
14857,"369,206"
14858,"224,161"
14859,"49,284"
14860,"131,142,159"
14861,"148,154"
14862,"199,148"
14863,"148,201"
14864,"224,499"
14865,"146,83"
14866,"148,154"
14867,"148,154"
14868,"45,44"
14869,"151,315"
14870,"370,246"
14871,"90,370"
14872,"294,7"
14873,"148,154"
14874,"220,67"
14875,"405,67"
14876,"17,18"
14877,"33,172"
14878,"220,510"
14879,"223,187"
14880,"112,143"
14881,"223,199"
14882,"288,40"
14883,"49,32"
14884,"287,90"
14885,"294,472"
14886,"524,402"
14887,"370,499"
14888,"405,88"
14889,"486,186"
14890,"32,180"
14891,"64,65,299"
14892,"68,33"
14893,"143,187"
14894,"239,96"
14895,"365,349"
14896,"199,181"
14897,"131,142"
14898,"32,157"
14899,"68,256"
14900,"71,511"
14901,"284,32"
14902,"134,131,486"
14903,"402,64"
14904,"170,199"
14905,"199,151"
14906,"44,45"
14907,"138,135"
14908,"151,315"
14909,"91,249"
14910,"357,154"
14911,"250,309"
14912,"522,358"
14913,"182,472"
14914,"59,205"
14915,"64,65,524"
14916,"129,285"
14917,"199,105"
14918,"17,40"
14919,"199,329"
14920,"49,181"
14921,"306,405"
14922,"224,161"
14923,"65,64"
14924,"27,369"
14925,"213,252"
14926,"190,178"
14927,"11,69"
14928,"131,142,40"
14929,"148,154"
14930,"339,337"
14931,"89,0"
14932,"511,44"
14933,"220,278"
14934,"329,169"
14935,"328,104"
14936,"360,214,387"
14937,"250,155"
14938,"118,90"
14939,"148,154"
14940,"373,314,321"
14941,"220,242"
14942,"329,199"
14943,"90,65"
14944,"148,154"
14945,"356,288"
14946,"439,78"
14947,"387,35"
14948,"306,499"
14949,"39,426"
14950,"494,243"
14951,"147,180"
14952,"369,206"
14953,"346,501,314"
14954,"345,275"
14955,"77,414"
14956,"479,511"
14957,"131,78"
14958,"67,236"
14959,"78,166"
14960,"56,466"
14961,"103,88"
14962,"220,510"
14963,"369,206,361"
14964,"241,142"
14965,"410,377"
14966,"298,111"
14967,"148,32"
14968,"67,54"
14969,"294,472"
14970,"414,501"
14971,"151,288"
14972,"49,181"
14973,"406,181"
14974,"65,64,299"
14975,"171,170"
14976,"129,359"
14977,"409,429,252"
14978,"199,40"
14979,"65,64"
14980,"382,282"
14981,"131,142,134"
14982,"126,148"
14983,"186,151"
14984,"479,414"
14985,"27,26"
14986,"297,129"
14987,"9,162"
14988,"454,65"
14989,"405,336"
14990,"329,356"
14991,"73,496"
14992,"27,282"
14993,"300,294"
14994,"294,472"
14995,"148,154"
14996,"65,64,299"
14997,"64,335"
14998,"295,135"
14999,"93,89"
15000,"288,395"
15001,"72,29"
15002,"199,329"
15003,"61,12,72"
15004,"171,170"
15005,"32,118"
15006,"131,134,486"
15007,"49,405"
15008,"24,181"
15009,"305,199"
15010,"187,278"
15011,"489,226"
15012,"289,91"
15013,"148,154"
15014,"12,61"
15015,"70,190"
15016,"171,170"
15017,"401,28"
15018,"45,237"
15019,"171,170"
15020,"32,210"
15021,"199,40"
15022,"288,40"
15023,"65,473,64"
15024,"158,85"
15025,"369,206"
15026,"17,40"
15027,"250,148"
15028,"90,291"
15029,"40,131"
15030,"91,435"
15031,"351,285"
15032,"17,288,40"
15033,"148,154"
15034,"158,85"
15035,"148,244"
15036,"294,472"
15037,"256,218"
15038,"199,399"
15039,"129,220"
15040,"220,221"
15041,"329,197"
15042,"65,90,64"
15043,"369,206,8"
15044,"68,288,40"
15045,"151,199"
15046,"66,294"
15047,"26,463"
15048,"151,91"
15049,"65,64"
15050,"236,290"
15051,"7,4"
15052,"199,148"
15053,"169,345"
15054,"212,403"
15055,"44,64"
15056,"9,369"
15057,"288,25"
15058,"372,214"
15059,"370,89"
15060,"65,64"
15061,"199,329"
15062,"148,174"
15063,"199,65"
15064,"448,44"
15065,"405,452"
15066,"155,307"
15067,"294,472"
15068,"83,115"
15069,"68,199"
15070,"447,455"
15071,"188,294"
15072,"225,156"
15073,"112,439"
15074,"186,528"
15075,"499,428"
15076,"148,96"
15077,"1,43"
15078,"220,221"
15079,"148,217"
15080,"43,65"
15081,"501,400"
15082,"287,49"
15083,"131,61"
15084,"486,142,131"
15085,"64,524"
15086,"220,221"
15087,"383,341"
15088,"32,118"
15089,"524,313"
15090,"63,88"
15091,"294,472"
15092,"148,217"
15093,"402,145"
15094,"148,154"
15095,"296,507"
15096,"288,40"
15097,"61,12,72"
15098,"216,497"
15099,"416,176"
15100,"288,395"
15101,"390,148"
15102,"306,32"
15103,"18,332"
15104,"112,86"
15105,"418,479"
15106,"32,190"
15107,"276,348"
15108,"370,220"
15109,"74,23"
15110,"337,148"
15111,"144,517"
15112,"315,204"
15113,"220,498"
15114,"146,83"
15115,"131,142"
15116,"386,225"
15117,"205,59"
15118,"62,69,44"
15119,"199,223"
15120,"148,268"
15121,"63,148"
15122,"402,145"
15123,"62,69"
15124,"312,32"
15125,"288,40"
15126,"294,472"
15127,"220,221"
15128,"212,403,476"
15129,"129,231"
15130,"131,159"
15131,"511,44"
15132,"65,64"
15133,"294,472"
15134,"7,4,174"
15135,"240,190"
15136,"151,268"
15137,"186,243"
15138,"196,302,160"
15139,"155,91"
15140,"501,276"
15141,"152,247"
15142,"48,32"
15143,"43,25"
15144,"220,65"
15145,"32,20"
15146,"288,40"
15147,"179,509"
15148,"501,346"
15149,"65,64"
15150,"370,162"
15151,"65,64"
15152,"220,510"
15153,"101,228"
15154,"148,178"
15155,"32,140"
15156,"329,356"
15157,"276,432"
15158,"32,181"
15159,"379,173"
15160,"49,181"
15161,"171,170"
15162,"293,388"
15163,"446,308"
15164,"220,10"
15165,"49,199"
15166,"77,190"
15167,"296,32"
15168,"190,154"
15169,"151,315"
15170,"91,67"
15171,"294,4"
15172,"294,472"
15173,"32,147"
15174,"307,155"
15175,"234,17"
15176,"181,60"
15177,"199,529"
15178,"174,414"
15179,"197,45"
15180,"127,148"
15181,"148,154"
15182,"521,25"
15183,"220,129"
15184,"148,154"
15185,"306,186"
15186,"67,54"
15187,"32,20"
15188,"363,271"
15189,"129,220"
15190,"294,472"
15191,"369,206"
15192,"148,32"
15193,"91,289"
15194,"225,156"
15195,"44,511"
15196,"509,179"
15197,"148,217"
15198,"57,331"
15199,"40,131"
15200,"155,78"
15201,"289,129"
15202,"412,68"
15203,"405,336"
15204,"67,468"
15205,"491,252"
15206,"148,154"
15207,"148,154"
15208,"17,188"
15209,"265,190"
15210,"220,510"
15211,"220,221"
15212,"104,99"
15213,"199,148"
15214,"25,524"
15215,"148,154"
15216,"360,27,271"
15217,"303,72"
15218,"205,59"
15219,"315,311"
15220,"96,419"
15221,"212,403,254"
15222,"231,32"
15223,"289,170"
15224,"27,276"
15225,"281,260"
15226,"187,288"
15227,"61,12,72"
15228,"170,24"
15229,"40,131"
15230,"65,64,299"
15231,"346,313"
15232,"279,285"
15233,"494,241"
15234,"329,528"
15235,"402,145"
15236,"148,154"
15237,"199,164"
15238,"199,148"
15239,"220,510"
15240,"242,514"
15241,"130,511"
15242,"329,170"
15243,"59,205"
15244,"65,64"
15245,"70,28"
15246,"65,64,90"
15247,"1,291"
15248,"32,141"
15249,"32,180"
15250,"301,379"
15251,"199,223"
15252,"72,96"
15253,"20,32"
15254,"435,243"
15255,"354,222"
15256,"272,361"
15257,"259,199"
15258,"131,40"
15259,"40,131"
15260,"68,405"
15261,"40,288"
15262,"47,437"
15263,"129,220"
15264,"405,336"
15265,"495,77"
15266,"131,142,486"
15267,"41,126"
15268,"138,135"
15269,"40,288"
15270,"340,341"
15271,"131,486"
15272,"199,426"
15273,"205,59"
15274,"220,221"
15275,"252,429"
15276,"302,171"
15277,"177,20"
15278,"171,199"
15279,"65,64,90"
15280,"294,472"
15281,"148,154"
15282,"32,406"
15283,"71,151"
15284,"61,12"
15285,"63,89"
15286,"305,28"
15287,"170,65"
15288,"199,223"
15289,"148,154"
15290,"242,530"
15291,"148,154"
15292,"224,17"
15293,"17,278"
15294,"65,64"
15295,"64,65"
15296,"242,220"
15297,"11,220"
15298,"383,341"
15299,"339,528"
15300,"102,21"
15301,"28,99"
15302,"294,472"
15303,"220,508"
15304,"460,499"
15305,"131,142,486"
15306,"131,142,486"
15307,"199,200"
15308,"239,35"
15309,"496,109"
15310,"42,32"
15311,"199,143"
15312,"68,148"
15313,"223,199"
15314,"155,244"
15315,"199,509"
15316,"524,402"
15317,"288,40,395"
15318,"294,4"
15319,"249,246"
15320,"199,508"
15321,"409,429,252"
15322,"75,364"
15323,"288,509"
15324,"199,179"
15325,"383,415"
15326,"199,356"
15327,"515,280"
15328,"286,324"
15329,"61,12,72"
15330,"89,518"
15331,"17,18"
15332,"235,453"
15333,"199,170"
15334,"220,221"
15335,"33,268"
15336,"247,387"
15337,"187,148"
15338,"148,86,451"
15339,"131,142,486"
15340,"16,263"
15341,"199,395"
15342,"148,288"
15343,"114,226"
15344,"369,206"
15345,"147,451"
15346,"32,301"
15347,"148,154"
15348,"190,154"
15349,"199,307"
15350,"174,4"
15351,"429,409"
15352,"170,199"
15353,"65,64,489"
15354,"291,444"
15355,"287,220"
15356,"129,395"
15357,"89,26"
15358,"62,44"
15359,"40,131"
15360,"59,205"
15361,"173,379"
15362,"112,174"
15363,"148,158"
15364,"511,44"
15365,"65,64"
15366,"40,131,193"
15367,"107,192"
15368,"134,131"
15369,"45,67"
15370,"155,78"
15371,"32,148"
15372,"390,24"
15373,"288,66"
15374,"148,33"
15375,"145,524"
15376,"32,156"
15377,"288,40"
15378,"235,453,205"
15379,"103,289"
15380,"308,240"
15381,"212,403,254"
15382,"417,291"
15383,"190,500"
15384,"148,154"
15385,"32,20"
15386,"529,199"
15387,"459,164"
15388,"130,501"
15389,"151,315"
15390,"15,17"
15391,"49,291"
15392,"364,28"
15393,"148,32"
15394,"136,184"
15395,"123,472"
15396,"9,328"
15397,"302,315"
15398,"220,129"
15399,"220,221"
15400,"135,295"
15401,"272,361"
15402,"239,93"
15403,"199,509"
15404,"366,313"
15405,"65,64,239"
15406,"17,65"
15407,"508,243"
15408,"501,276"
15409,"294,472"
15410,"148,180"
15411,"199,32"
15412,"252,409,429"
15413,"15,369"
15414,"339,337"
15415,"295,14"
15416,"153,419"
15417,"184,185,136"
15418,"220,510"
15419,"157,182"
15420,"409,429,252"
15421,"345,202"
15422,"155,78"
15423,"327,276,269"
15424,"245,220"
15425,"235,453,257"
15426,"352,469"
15427,"199,307"
15428,"131,40"
15429,"413,277"
15430,"32,448"
15431,"32,181"
15432,"437,148"
15433,"32,20"
15434,"65,64"
15435,"45,44"
15436,"288,345"
15437,"296,507"
15438,"220,221"
15439,"359,170"
15440,"67,89"
15441,"239,233"
15442,"25,511"
15443,"264,289"
15444,"65,43"
15445,"33,148"
15446,"84,152"
15447,"288,40"
15448,"307,248"
15449,"289,49"
15450,"199,281"
15451,"405,123"
15452,"315,151"
15453,"508,199"
15454,"373,314"
15455,"148,154"
15456,"148,154"
15457,"162,26"
15458,"158,332"
15459,"224,161"
15460,"44,25"
15461,"235,453"
15462,"42,99"
15463,"148,32"
15464,"73,90"
15465,"139,164"
15466,"270,8"
15467,"373,314"
15468,"242,181"
15469,"101,66"
15470,"44,524"
15471,"212,403"
15472,"27,291"
15473,"307,215"
15474,"129,220"
15475,"112,126"
15476,"132,406"
15477,"69,109"
15478,"199,169"
15479,"478,44"
15480,"220,189"
15481,"199,259"
15482,"73,496"
15483,"307,199"
15484,"412,472"
15485,"199,143"
15486,"91,382"
15487,"212,403,254"
15488,"34,199"
15489,"116,447"
15490,"476,272"
15491,"59,205"
15492,"328,507"
15493,"86,22"
15494,"294,472"
15495,"65,181"
15496,"171,414"
15497,"307,155"
15498,"511,465"
15499,"337,148"
15500,"276,348,280"
15501,"268,439"
15502,"93,405"
15503,"131,40,142"
15504,"129,405"
15505,"224,161"
15506,"289,199"
15507,"305,138"
15508,"182,148"
15509,"62,141"
15510,"87,418"
15511,"252,429,409"
15512,"65,64"
15513,"6,133,5"
15514,"329,356"
15515,"336,405"
15516,"193,47"
15517,"32,66"
15518,"59,205"
15519,"356,329"
15520,"96,197"
15521,"185,184"
15522,"181,43"
15523,"143,186"
15524,"304,405"
15525,"224,161"
15526,"199,151"
15527,"6,133,5"
15528,"32,428"
15529,"353,400"
15530,"6,133,5"
15531,"134,131,142"
15532,"321,100"
15533,"329,463"
15534,"65,64"
15535,"294,472"
15536,"193,40"
15537,"288,40"
15538,"366,452"
15539,"12,61"
15540,"170,437"
15541,"231,26"
15542,"318,246"
15543,"67,54"
15544,"148,388"
15545,"65,64"
15546,"126,191"
15547,"181,514"
15548,"148,154"
15549,"122,20"
15550,"60,93"
15551,"169,190"
15552,"96,428"
15553,"232,220"
15554,"129,128"
15555,"8,405"
15556,"65,64"
15557,"190,148"
15558,"294,472"
15559,"49,65"
15560,"48,148"
15561,"220,67"
15562,"452,28"
15563,"131,142,40"
15564,"188,99"
15565,"294,472"
15566,"472,148"
15567,"32,181"
15568,"181,43"
15569,"43,448"
15570,"155,78"
15571,"148,154"
15572,"90,65,64"
15573,"200,3"
15574,"417,199"
15575,"369,206"
15576,"101,90"
15577,"16,15"
15578,"65,64,299"
15579,"199,329"
15580,"129,89"
15581,"469,352"
15582,"192,345"
15583,"369,206,400"
15584,"273,353"
15585,"220,221"
15586,"99,70"
15587,"64,65,370"
15588,"65,129"
15589,"171,170"
15590,"317,71"
15591,"454,65"
15592,"65,299"
15593,"414,159"
15594,"241,494"
15595,"220,65"
15596,"402,145"
15597,"148,154"
15598,"83,146"
15599,"424,522"
15600,"405,336"
15601,"172,148"
15602,"100,49"
15603,"129,405"
15604,"329,169"
15605,"370,220"
15606,"329,199"
15607,"170,199"
15608,"235,453"
15609,"40,131"
15610,"158,288"
15611,"527,148"
15612,"369,206"
15613,"32,148"
15614,"14,69"
15615,"402,145"
15616,"118,20"
15617,"129,40"
15618,"64,338,524"
15619,"65,64"
15620,"64,79"
15621,"148,288"
15622,"184,136"
15623,"184,185"
15624,"307,199"
15625,"129,437"
15626,"474,513"
15627,"129,285"
15628,"199,148"
15629,"294,472"
15630,"148,154"
15631,"408,395"
15632,"418,522"
15633,"170,199"
15634,"148,199"
15635,"511,359"
15636,"64,524,335"
15637,"151,315"
15638,"83,115,322"
15639,"408,288"
15640,"370,482"
15641,"11,405"
15642,"521,279"
15643,"186,154"
15644,"146,83"
15645,"250,44"
15646,"501,137"
15647,"235,453"
15648,"32,523"
15649,"187,143"
15650,"464,505"
15651,"412,15"
15652,"405,336"
15653,"370,64,65"
15654,"148,329"
15655,"148,199"
15656,"9,366"
15657,"131,142,40"
15658,"65,64"
15659,"468,344"
15660,"429,409"
15661,"148,34"
15662,"47,527"
15663,"91,220"
15664,"276,434,471"
15665,"199,155"
15666,"225,156"
15667,"121,190"
15668,"129,366"
15669,"98,220"
15670,"118,141"
15671,"272,361,372"
15672,"409,429"
15673,"220,242"
15674,"67,54"
15675,"17,126"
15676,"491,403"
15677,"377,410"
15678,"307,155"
15679,"220,65"
15680,"199,431"
15681,"171,170"
15682,"429,252"
15683,"463,462"
15684,"133,6"
15685,"148,154"
15686,"448,181"
15687,"329,199"
15688,"34,187"
15689,"445,49"
15690,"103,1"
15691,"184,136,151"
15692,"452,474"
15693,"11,73"
15694,"199,169"
15695,"276,429"
15696,"294,472"
15697,"235,369"
15698,"49,239"
15699,"246,38"
15700,"239,72"
15701,"175,186"
15702,"369,206"
15703,"307,298"
15704,"294,472"
15705,"148,154"
15706,"32,126"
15707,"46,15"
15708,"123,140"
15709,"501,276"
15710,"158,86"
15711,"294,472"
15712,"510,145"
15713,"294,472"
15714,"40,131"
15715,"12,61"
15716,"131,40"
15717,"32,455"
15718,"199,329"
15719,"184,136"
15720,"220,221"
15721,"7,294"
15722,"47,495"
15723,"243,151"
15724,"166,299"
15725,"258,420"
15726,"508,129"
15727,"412,514"
15728,"199,529"
15729,"193,129"
15730,"307,170"
15731,"148,154"
15732,"314,373"
15733,"350,501"
15734,"148,154"
15735,"57,228,6"
15736,"94,91"
15737,"399,438"
15738,"405,336"
15739,"190,530"
15740,"49,181"
15741,"530,485"
15742,"438,353"
15743,"383,223"
15744,"220,67"
15745,"291,527"
15746,"61,12,72"
15747,"59,205"
15748,"65,64"
15749,"439,479"
15750,"18,65"
15751,"288,40"
15752,"306,296"
15753,"369,206"
15754,"278,17"
15755,"4,174,7"
15756,"294,472"
15757,"437,472"
15758,"131,142,486"
15759,"12,61,72"
15760,"72,44"
15761,"83,115,322"
15762,"405,336"
15763,"129,128"
